id,Booking_status,Probability
47385,1,0.91930556
47386,0,0.13644803
47387,0,0.031172821
47388,0,0.047489677
47389,1,0.6752541
47390,0,0.01730504
47391,0,0.15967928
47392,1,0.5914461
47393,0,0.39285284
47394,0,0.27970973
47395,0,0.037362434
47396,0,0.46547958
47397,0,0.13288257
47398,0,0.43857715
47399,0,0.008271801
47400,0,0.18594308
47401,1,0.96197605
47402,0,0.16454607
47403,0,0.27857143
47404,1,0.8986871
47405,0,0.06397612
47406,0,0.061455604
47407,0,0.48376924
47408,0,0.193112
47409,1,0.73817
47410,0,0.17827821
47411,0,0.34823012
47412,0,0.03805513
47413,0,0.24222647
47414,0,0.21090688
47415,0,0.22789271
47416,1,0.5985569
47417,0,0.09531091
47418,0,0.10286729
47419,1,0.5102715
47420,0,0.44066942
47421,1,0.8866457
47422,1,0.72792447
47423,0,0.08425002
47424,1,0.6854359
47425,1,0.6033473
47426,0,0.032279097
47427,0,0.13366827
47428,1,0.54299784
47429,0,0.00043215355
47430,0,0.44793886
47431,0,0.27452323
47432,0,0.27286825
47433,0,0.024426885
47434,0,0.30453777
47435,1,0.91084117
47436,1,0.7718089
47437,0,0.34101883
47438,0,0.3483644
47439,0,0.4579988
47440,0,0.08497142
47441,1,0.5259667
47442,1,0.536721
47443,0,6.086191e-07
47444,0,0.07268809
47445,0,0.27299127
47446,1,0.5967265
47447,0,0.09063522
47448,1,0.61291677
47449,0,0.2263728
47450,0,0.32847565
47451,1,0.9765384
47452,0,0.027354255
47453,1,0.86553115
47454,0,0.11774322
47455,0,0.029169798
47456,0,0.4902121
47457,1,0.8639482
47458,1,0.81352323
47459,0,0.06354504
47460,0,0.26449803
47461,0,0.26870516
47462,1,0.5877875
47463,0,0.4023778
47464,1,0.8735064
47465,0,0.047908675
47466,0,0.37015915
47467,0,0.022380952
47468,0,0.08227443
47469,0,0.09745264
47470,1,0.7104409
47471,0,0.051903274
47472,1,0.6269394
47473,1,0.87023187
47474,0,0.44554505
47475,1,0.82765824
47476,0,0.11554053
47477,0,0.23631628
47478,0,0.37397668
47479,1,0.76123434
47480,0,0.17969494
47481,0,0.06589074
47482,0,0.23634079
47483,0,0.3110245
47484,1,0.63700604
47485,1,0.70064116
47486,1,0.7603202
47487,0,0.2975552
47488,1,0.77513814
47489,0,0.2184949
47490,0,0.4384765
47491,0,0.020941602
47492,1,0.9188443
47493,0,0.21760932
47494,1,0.6910455
47495,1,0.53394186
47496,1,0.69614565
47497,0,0.26184404
47498,0,0.017033018
47499,1,0.6869614
47500,1,0.5606228
47501,1,0.74330306
47502,0,0.34553742
47503,1,0.7480788
47504,1,0.8622875
47505,0,0.10437651
47506,0,0.2666749
47507,0,0.27431974
47508,1,0.68580824
47509,0,7.120711e-10
47510,0,0.3321543
47511,0,0.095452674
47512,0,0.46142304
47513,0,0.03379139
47514,1,0.6284173
47515,0,0.14284292
47516,0,0.00023131362
47517,1,0.69640464
47518,1,0.6555625
47519,1,0.6779258
47520,1,0.82816476
47521,1,0.64591134
47522,1,0.60738343
47523,0,0.08615815
47524,0,0.34684274
47525,1,0.8192797
47526,0,0.019060062
47527,1,0.565987
47528,1,0.6464506
47529,0,0.06457306
47530,0,0.48064435
47531,0,0.07934953
47532,1,0.8843764
47533,0,0.108853966
47534,0,0.34287506
47535,0,0.4290786
47536,0,0.1089093
47537,1,0.9700445
47538,1,0.7530311
47539,0,0.45438373
47540,1,0.9020618
47541,0,0.0142892655
47542,0,1.8780979e-07
47543,1,0.69743496
47544,0,0.16128027
47545,0,0.21721241
47546,1,0.82944167
47547,1,0.6309487
47548,0,0.055149097
47549,0,0.49506578
47550,1,0.5910137
47551,1,0.80899185
47552,0,0.36128566
47553,1,0.75316876
47554,0,0.18229204
47555,1,0.8491581
47556,1,0.66635925
47557,1,0.7409574
47558,0,0.23419303
47559,0,0.017259384
47560,0,0.04088562
47561,0,0.16635878
47562,0,0.053717054
47563,1,0.6307461
47564,1,0.80072856
47565,0,0.27873734
47566,0,0.21709026
47567,0,0.020204548
47568,1,0.875418
47569,0,0.021215288
47570,0,0.36120388
47571,0,0.437227
47572,0,0.050452046
47573,1,0.8053914
47574,1,0.8092407
47575,1,0.6209221
47576,0,0.030549701
47577,0,0.106576666
47578,1,0.75393426
47579,1,0.5822215
47580,1,0.6122189
47581,0,0.36530954
47582,0,3.7047987e-05
47583,1,0.7112754
47584,1,0.81035584
47585,1,0.53638184
47586,1,0.6619877
47587,0,0.46209586
47588,1,0.7696291
47589,0,0.20569633
47590,0,0.17849743
47591,0,0.07127418
47592,1,0.7997788
47593,1,0.5300931
47594,0,0.42260176
47595,1,0.5337516
47596,1,0.88102
47597,0,0.32388145
47598,1,0.6673031
47599,0,0.062183715
47600,0,0.2685492
47601,1,0.6977436
47602,0,0.3042695
47603,1,0.68509984
47604,0,0.45540234
47605,0,0.15647781
47606,0,0.21448886
47607,0,0.09953818
47608,0,0.1448312
47609,0,0.02563961
47610,0,0.31914932
47611,0,0.07613001
47612,0,0.009682933
47613,0,0.05541669
47614,0,0.31881416
47615,1,0.79005295
47616,1,0.7903845
47617,0,0.39797965
47618,1,0.58613724
47619,0,0.49900636
47620,0,0.08185887
47621,0,0.27041626
47622,0,0.06731178
47623,0,0.13088834
47624,0,0.02648501
47625,0,0.3452138
47626,0,0.11604856
47627,0,0.36068007
47628,0,0.1266977
47629,1,0.92730314
47630,0,0.12597549
47631,1,0.7574563
47632,0,0.4024289
47633,1,0.6071587
47634,0,0.18025462
47635,0,0.39754906
47636,1,0.54313046
47637,0,0.11744305
47638,0,0.13010034
47639,0,0.00012520314
47640,0,0.3688585
47641,0,0.13971381
47642,1,0.7750285
47643,1,0.832932
47644,0,0.19629622
47645,1,0.82093054
47646,1,0.94752234
47647,1,0.7786051
47648,0,0.12066389
47649,0,0.23018192
47650,0,0.25479218
47651,0,0.014149772
47652,0,0.19258223
47653,0,0.052425537
47654,0,0.26496002
47655,0,0.13884069
47656,0,0.13334616
47657,0,0.050030928
47658,0,0.29652557
47659,0,0.47522098
47660,0,0.22602527
47661,0,0.35107327
47662,1,0.6759001
47663,0,0.22959594
47664,1,0.7918891
47665,0,0.46013734
47666,0,0.053701412
47667,0,1.3405801e-11
47668,1,0.82635754
47669,1,0.7118591
47670,0,0.22033854
47671,1,0.6261927
47672,0,0.03673942
47673,0,0.02775285
47674,1,0.8837295
47675,1,0.91162384
47676,1,0.81145984
47677,0,0.058270916
47678,1,0.75128496
47679,1,0.549106
47680,0,0.052368432
47681,0,0.46436176
47682,1,0.91227955
47683,0,0.070505336
47684,0,0.31772935
47685,0,0.2816176
47686,1,0.9191664
47687,1,0.5399931
47688,0,0.4010797
47689,1,0.56489986
47690,0,0.10674884
47691,0,0.337721
47692,1,0.632726
47693,0,0.13743079
47694,0,0.17230801
47695,0,0.06997622
47696,0,0.37541658
47697,1,0.91546935
47698,0,0.2068422
47699,0,0.048442714
47700,1,0.83729076
47701,0,0.21006382
47702,0,0.29434904
47703,0,0.41809678
47704,1,0.9725312
47705,1,0.7982607
47706,0,0.40888894
47707,0,0.062104452
47708,1,0.8112496
47709,0,0.017843707
47710,0,0.006363782
47711,0,0.35736728
47712,0,0.11639347
47713,0,1.3069259e-06
47714,0,0.010788419
47715,1,0.56411153
47716,0,0.019293452
47717,1,0.8609585
47718,0,0.080889694
47719,1,0.61147004
47720,1,0.6190299
47721,0,0.10676119
47722,1,0.8445257
47723,0,0.33020642
47724,0,0.40366417
47725,0,0.058003888
47726,1,0.5793075
47727,1,0.9579114
47728,0,0.030510938
47729,1,0.7276109
47730,0,0.051641382
47731,0,0.022285344
47732,0,0.007845433
47733,1,0.7166527
47734,1,0.64576775
47735,0,0.15571998
47736,0,0.3690127
47737,1,0.8336887
47738,0,0.2047367
47739,0,0.09690331
47740,0,0.13381852
47741,0,0.14789176
47742,0,0.38315082
47743,1,0.97232366
47744,1,0.78269655
47745,0,0.45855463
47746,1,0.88788354
47747,0,0.18330885
47748,0,0.15043479
47749,0,0.2310563
47750,1,0.7831201
47751,0,0.19008091
47752,0,0.44444832
47753,0,0.06025587
47754,0,0.17707543
47755,1,0.7949965
47756,1,0.9541129
47757,0,0.19388755
47758,0,0.098336905
47759,1,0.8231724
47760,0,0.31457886
47761,1,0.603285
47762,0,0.020865932
47763,0,0.013877345
47764,0,0.043269776
47765,0,0.15787499
47766,1,0.82700163
47767,0,0.4165176
47768,0,0.057077684
47769,1,0.69238174
47770,1,0.6849462
47771,1,0.57602537
47772,0,0.0076697203
47773,1,0.7166378
47774,1,0.53012425
47775,0,0.20331521
47776,0,0.21090837
47777,0,0.21237342
47778,0,0.007091961
47779,0,0.08463149
47780,0,0.3810424
47781,0,0.3236106
47782,0,0.112180494
47783,0,0.1095155
47784,0,0.41936043
47785,1,0.83378285
47786,0,0.42342654
47787,0,0.3705119
47788,0,0.2966056
47789,0,0.03070725
47790,1,0.6578421
47791,1,0.5581452
47792,1,0.8360708
47793,1,0.6945926
47794,1,0.77119225
47795,0,0.35604784
47796,0,0.33509925
47797,0,0.19002382
47798,0,0.36153787
47799,0,0.09134002
47800,0,0.09396734
47801,0,0.07986628
47802,1,0.753962
47803,1,0.7683091
47804,1,0.50255847
47805,1,0.64618844
47806,0,0.078989446
47807,0,0.18092921
47808,0,0.15156795
47809,0,0.35357457
47810,0,0.032973774
47811,0,0.22837387
47812,0,0.16458622
47813,0,0.0015210935
47814,0,0.0021910416
47815,0,0.06691207
47816,0,0.22412232
47817,1,0.72528327
47818,1,0.71083844
47819,1,0.60828644
47820,1,0.7955314
47821,0,0.055778448
47822,0,0.15972403
47823,0,0.10729499
47824,0,0.3590605
47825,0,0.0123025365
47826,0,0.027293336
47827,0,0.04542385
47828,0,0.0
47829,0,0.33499372
47830,0,0.13975282
47831,0,0.40524662
47832,1,0.74593
47833,0,0.38395685
47834,0,0.25368068
47835,0,0.044251025
47836,0,0.13704093
47837,1,0.6697619
47838,0,0.14914474
47839,1,0.6549192
47840,0,0.122713566
47841,1,0.8146669
47842,0,0.099981755
47843,0,0.18749775
47844,0,0.21257126
47845,0,0.0005585076
47846,0,0.09031715
47847,0,0.18437754
47848,0,0.028165346
47849,1,0.676596
47850,0,0.08606771
47851,0,0.33886325
47852,0,0.029568851
47853,1,0.6724465
47854,0,0.44029492
47855,0,0.048710015
47856,0,0.30206695
47857,0,0.44197637
47858,0,0.46346357
47859,0,0.009873994
47860,1,0.7538265
47861,1,0.7589345
47862,0,0.28501958
47863,0,0.24415529
47864,1,0.8645476
47865,0,0.22920924
47866,1,0.8560054
47867,1,0.5803615
47868,1,0.6044829
47869,0,0.3416157
47870,0,0.45347816
47871,1,0.64434236
47872,0,0.046485223
47873,1,0.52615094
47874,1,0.66827214
47875,1,0.5144267
47876,1,0.5176707
47877,1,0.799462
47878,1,0.59892917
47879,0,0.3815076
47880,0,0.22778247
47881,1,0.72008115
47882,0,0.43251953
47883,0,0.20873322
47884,1,0.83870906
47885,1,0.55979544
47886,0,0.4657053
47887,1,0.5089423
47888,0,0.0015599376
47889,0,0.39243472
47890,0,0.043845788
47891,1,0.88765764
47892,1,0.6866308
47893,0,0.0034074313
47894,0,0.17038383
47895,0,0.0461389
47896,0,0.49478763
47897,0,0.051177923
47898,0,0.055572674
47899,0,0.35133535
47900,1,0.89752066
47901,0,0.43026173
47902,0,0.051887523
47903,1,0.54139125
47904,0,0.003664722
47905,0,0.021352204
47906,0,0.29940864
47907,0,0.3475806
47908,0,0.2885062
47909,0,0.03990007
47910,0,0.033028115
47911,0,0.14142366
47912,1,0.52677447
47913,0,0.32108155
47914,1,0.70736873
47915,0,0.17386636
47916,0,0.09452908
47917,1,0.7635561
47918,1,0.71534526
47919,0,0.058754258
47920,0,0.13338077
47921,0,0.23513918
47922,1,0.89671963
47923,0,0.0
47924,1,0.7470374
47925,1,0.84170675
47926,0,0.38930714
47927,0,0.24433726
47928,0,0.25767618
47929,1,0.76828384
47930,1,0.74349815
47931,1,0.60876215
47932,1,0.84976554
47933,0,0.26914552
47934,0,2.3577406e-05
47935,0,0.046073478
47936,0,0.020605044
47937,1,0.6505717
47938,0,0.118292496
47939,1,0.88037384
47940,1,0.60909253
47941,1,0.82052004
47942,1,0.5010597
47943,0,0.013135623
47944,1,0.73240185
47945,1,0.7173774
47946,1,0.6190871
47947,0,0.06599344
47948,0,0.29285786
47949,0,0.49462804
47950,1,0.66810614
47951,0,0.4333949
47952,1,0.87447244
47953,0,0.4231154
47954,0,0.2649863
47955,1,0.82217765
47956,0,0.13426936
47957,0,0.2433375
47958,0,0.012290211
47959,1,0.72423947
47960,0,0.15928021
47961,1,0.9024432
47962,0,0.3034114
47963,0,0.48117918
47964,0,0.31489024
47965,1,0.6098231
47966,0,0.21383537
47967,0,0.22691682
47968,1,0.9360609
47969,1,0.8702008
47970,0,0.038293086
47971,1,0.9565832
47972,0,0.07079749
47973,1,0.8030317
47974,0,0.09080101
47975,0,0.27593738
47976,0,0.07010626
47977,0,0.007867013
47978,0,0.07381453
47979,1,0.8620072
47980,0,0.054418664
47981,1,0.77878404
47982,0,0.44239083
47983,0,0.120358996
47984,0,0.46132714
47985,0,0.4747234
47986,1,0.9404762
47987,0,0.12626731
47988,1,0.8317871
47989,0,0.28590283
47990,1,0.58540916
47991,0,0.1240506
47992,1,0.8269468
47993,0,0.15752001
47994,1,0.91409624
47995,0,0.15188599
47996,0,0.07179116
47997,0,0.4380686
47998,0,0.17539215
47999,0,0.19048761
48000,0,0.0044769663
48001,0,0.49375492
48002,0,0.46223566
48003,0,0.18340892
48004,1,0.7822122
48005,0,0.43042484
48006,0,0.051193524
48007,1,0.5054798
48008,0,0.2078403
48009,0,0.2087142
48010,1,0.90455496
48011,0,0.08581733
48012,0,0.30620342
48013,0,0.35189015
48014,1,0.7260285
48015,0,0.01440778
48016,0,0.010956228
48017,0,0.25045297
48018,0,0.07127273
48019,0,0.47750965
48020,0,0.18493271
48021,1,0.757226
48022,0,0.110753365
48023,1,0.791181
48024,0,0.054206084
48025,0,0.00054295245
48026,1,0.8785989
48027,0,0.035361394
48028,0,0.2332825
48029,0,0.49568117
48030,1,0.8999517
48031,1,0.62563115
48032,0,0.056369483
48033,1,0.6928602
48034,0,0.21146035
48035,0,0.34396854
48036,0,0.18473202
48037,0,0.14490981
48038,0,0.011931718
48039,0,0.22516997
48040,0,0.3973887
48041,0,0.28245836
48042,1,0.8276016
48043,0,0.4877367
48044,0,0.42578807
48045,1,0.80222046
48046,1,0.66172457
48047,0,0.0037635812
48048,1,0.92305297
48049,1,0.90228873
48050,1,0.94573915
48051,0,0.17530037
48052,1,0.8644964
48053,1,0.8460289
48054,1,0.73996764
48055,1,0.9098975
48056,0,0.032945383
48057,0,0.37181398
48058,0,0.032300703
48059,1,0.51478475
48060,1,0.792778
48061,0,0.031551313
48062,0,0.39124954
48063,0,0.44908375
48064,0,0.14689982
48065,0,0.23015748
48066,1,0.68103343
48067,1,0.662894
48068,1,0.59285927
48069,1,0.6439549
48070,1,0.62370735
48071,0,0.07887678
48072,0,0.009797888
48073,0,0.36071545
48074,0,0.07410963
48075,1,0.8015533
48076,1,0.82358134
48077,0,0.017000994
48078,0,0.0054719886
48079,0,0.015348102
48080,0,0.051230382
48081,0,0.16138642
48082,0,0.348825
48083,0,0.31501567
48084,0,0.0081325555
48085,0,0.06472218
48086,1,0.7241258
48087,0,0.054793555
48088,0,0.0738581
48089,0,0.051212795
48090,0,0.21210073
48091,0,0.07793327
48092,0,0.3498454
48093,0,0.040345218
48094,0,0.3426801
48095,1,0.62884676
48096,0,0.026297064
48097,0,0.35751584
48098,0,0.14642228
48099,1,0.5568203
48100,1,0.7581202
48101,1,0.9014703
48102,1,0.5639191
48103,0,0.10522964
48104,0,0.47263718
48105,1,0.83038616
48106,0,0.13480532
48107,1,0.61558354
48108,0,1.066558e-06
48109,0,0.014054275
48110,1,0.8393936
48111,0,0.3208492
48112,0,0.0159757
48113,1,0.82267934
48114,1,0.63487583
48115,1,0.77447194
48116,1,0.5634309
48117,0,0.49494344
48118,1,0.7296814
48119,0,0.0007628244
48120,1,0.8037994
48121,1,0.73995805
48122,0,0.24276978
48123,1,0.5772849
48124,1,0.73621404
48125,0,0.08264954
48126,1,0.9372191
48127,0,0.26265153
48128,1,0.7999898
48129,0,0.20030715
48130,1,0.9350912
48131,0,0.17660524
48132,0,0.16209069
48133,0,0.33277473
48134,1,0.8449415
48135,0,0.07038989
48136,0,0.2982155
48137,0,0.035175834
48138,0,0.4530871
48139,0,0.28700063
48140,1,0.94823134
48141,1,0.7657819
48142,0,0.36442855
48143,0,0.3944717
48144,0,0.046007704
48145,1,0.8519065
48146,0,0.015600371
48147,0,0.18691948
48148,0,0.09521534
48149,0,0.41344902
48150,0,0.37326828
48151,1,0.8624752
48152,0,0.3079216
48153,0,0.13341768
48154,1,0.61835396
48155,0,0.14197944
48156,0,0.0053184195
48157,1,0.62090707
48158,1,0.61649644
48159,0,0.03938659
48160,1,0.90096825
48161,1,0.60301447
48162,0,0.090450086
48163,1,0.9246168
48164,0,0.047537755
48165,0,0.42972368
48166,1,0.7609663
48167,1,0.851339
48168,1,0.60532653
48169,0,4.9943746e-06
48170,1,0.6184153
48171,0,0.14483601
48172,1,0.90763044
48173,1,0.7471771
48174,1,0.8280266
48175,0,0.16721888
48176,1,0.83517885
48177,0,0.1331073
48178,0,0.2018713
48179,0,0.051711973
48180,1,0.58664834
48181,1,0.8851665
48182,1,0.9526854
48183,0,0.019180994
48184,0,0.0011766636
48185,1,0.63819754
48186,1,0.55416054
48187,1,0.66434157
48188,0,0.22794743
48189,0,0.0005739767
48190,1,0.83657575
48191,0,0.18351637
48192,0,0.34939143
48193,1,0.6105671
48194,1,0.93404824
48195,0,0.14487578
48196,1,0.7737949
48197,1,0.7230652
48198,0,0.18735775
48199,0,1.9077793e-07
48200,1,0.5019539
48201,0,0.05251584
48202,1,0.79714316
48203,0,0.02476172
48204,0,0.098666824
48205,0,0.46176603
48206,1,0.65770835
48207,1,0.8629048
48208,1,0.8852854
48209,0,0.0222274
48210,1,0.81774133
48211,0,0.21965706
48212,0,0.035669222
48213,0,0.11952889
48214,0,0.19534232
48215,1,0.76525825
48216,1,0.8436178
48217,0,0.36272594
48218,1,0.9478575
48219,1,0.524872
48220,0,0.026622107
48221,1,0.61433977
48222,0,0.3525126
48223,0,0.29333758
48224,1,0.8778055
48225,0,0.49775043
48226,0,0.017930925
48227,0,0.0034264731
48228,0,0.21334296
48229,0,1.4179619e-06
48230,1,0.91266465
48231,0,0.38534382
48232,0,0.384952
48233,1,0.50490105
48234,1,0.5577099
48235,0,0.18871702
48236,1,0.912792
48237,0,0.46531695
48238,0,0.12628253
48239,1,0.82835346
48240,0,0.046441454
48241,1,0.9438167
48242,1,0.8398822
48243,0,0.00042479916
48244,1,0.84280413
48245,0,0.03406386
48246,0,0.19276272
48247,1,0.83124983
48248,0,0.23225386
48249,1,0.71044147
48250,0,0.21328416
48251,0,0.15303446
48252,0,0.31690657
48253,1,0.51705617
48254,0,0.056963947
48255,0,0.052578937
48256,0,0.015934115
48257,1,0.8880953
48258,0,0.34552982
48259,1,0.51953304
48260,1,0.6163825
48261,0,0.21414798
48262,0,0.13288327
48263,0,0.2201232
48264,1,0.5677236
48265,1,0.73339903
48266,0,0.12119071
48267,0,0.060089182
48268,0,0.25593248
48269,0,0.00013521088
48270,1,0.77113765
48271,0,0.060921337
48272,1,0.56170917
48273,1,0.57946223
48274,0,0.17557167
48275,0,0.22796021
48276,0,0.014075249
48277,1,0.7390132
48278,0,0.057321124
48279,0,0.04363507
48280,0,0.28618732
48281,0,0.25247985
48282,0,0.38706052
48283,1,0.9662834
48284,0,0.4932848
48285,0,0.2074233
48286,1,0.5129764
48287,0,0.19198142
48288,0,0.12323845
48289,0,0.15230326
48290,0,0.05176179
48291,1,0.5537474
48292,0,0.058244377
48293,0,0.43317518
48294,1,0.6784597
48295,1,0.5578648
48296,0,0.49222976
48297,0,0.31852219
48298,0,4.4303658e-10
48299,1,0.8408099
48300,0,0.0062995097
48301,0,0.45254833
48302,0,0.05878078
48303,0,0.00047804954
48304,1,0.6539314
48305,0,0.3198255
48306,1,0.6869783
48307,1,0.82170576
48308,1,0.8807236
48309,0,0.11033456
48310,1,0.5110914
48311,1,0.61307853
48312,0,0.013875532
48313,0,0.10225453
48314,0,0.43551704
48315,1,0.8024562
48316,0,0.0685807
48317,1,0.911565
48318,0,0.030665964
48319,1,0.894458
48320,1,0.60420614
48321,0,0.03386461
48322,1,0.763965
48323,0,0.23337688
48324,0,0.09942247
48325,1,0.64636457
48326,1,0.8314139
48327,1,0.5388874
48328,0,0.20847535
48329,1,0.51369035
48330,1,0.7603601
48331,0,0.052461434
48332,1,0.7607475
48333,1,0.8213129
48334,0,0.026680218
48335,0,0.1598378
48336,0,0.25699118
48337,0,0.34611833
48338,1,0.5989328
48339,0,0.039900027
48340,1,0.78716904
48341,0,0.24838279
48342,0,0.14376448
48343,0,0.22101432
48344,1,0.53909
48345,0,0.12906456
48346,0,0.003910501
48347,0,0.0748514
48348,0,0.31592456
48349,1,0.6600951
48350,1,0.5172887
48351,1,0.9628939
48352,0,0.017254604
48353,1,0.66530526
48354,1,0.7180973
48355,1,0.5754389
48356,0,5.009134e-07
48357,0,0.22509916
48358,1,0.74158937
48359,1,0.6952694
48360,0,0.4190291
48361,1,0.66561234
48362,0,0.30125198
48363,1,0.77438116
48364,0,0.16100702
48365,1,0.67168486
48366,0,0.095925435
48367,1,0.6052147
48368,1,0.67131865
48369,1,0.5504652
48370,1,0.89565283
48371,1,0.80219364
48372,1,0.5904516
48373,1,0.6948925
48374,1,0.87280875
48375,0,0.47732788
48376,0,0.036192864
48377,1,0.70648754
48378,1,0.69039863
48379,0,0.0064555765
48380,0,0.024094634
48381,0,0.015479212
48382,1,0.871776
48383,0,0.043295965
48384,0,0.06355612
48385,0,0.0771973
48386,0,0.0065402533
48387,0,0.016050301
48388,0,0.3636059
48389,0,0.0012873657
48390,0,0.17527717
48391,1,0.95097244
48392,1,0.61318463
48393,1,0.5716297
48394,0,0.089998245
48395,1,0.9466251
48396,0,0.07484265
48397,0,0.25667226
48398,0,0.4657075
48399,0,0.33302957
48400,0,0.22681914
48401,0,0.2851108
48402,0,0.32297793
48403,1,0.60194826
48404,0,0.011322682
48405,0,0.32567096
48406,0,0.1800838
48407,0,0.023827175
48408,0,0.2620684
48409,1,0.8933738
48410,1,0.6091314
48411,0,0.36979985
48412,0,0.38056588
48413,1,0.8886919
48414,0,0.03733867
48415,1,0.53417766
48416,1,0.9233037
48417,0,0.0016994673
48418,0,0.06542555
48419,0,0.100609824
48420,0,0.37223735
48421,0,0.0655305
48422,0,0.35284287
48423,0,0.33776242
48424,1,0.70584756
48425,1,0.5534335
48426,1,0.7713114
48427,1,0.92170775
48428,0,0.42291278
48429,0,0.09802484
48430,0,0.07138006
48431,0,0.19449988
48432,1,0.91005355
48433,0,0.17327069
48434,1,0.93801796
48435,0,0.15701294
48436,1,0.90965056
48437,0,0.2724757
48438,0,0.22425783
48439,1,0.62374914
48440,1,0.645275
48441,0,0.091299884
48442,1,0.5194639
48443,0,0.054542866
48444,1,0.5231145
48445,0,0.21370935
48446,1,0.7163428
48447,1,0.86827856
48448,0,0.3085112
48449,1,0.54736197
48450,0,0.22842345
48451,1,0.602497
48452,1,0.8010993
48453,1,0.66697615
48454,0,0.010668336
48455,0,0.08642411
48456,0,0.46388388
48457,0,0.32865503
48458,1,0.54207623
48459,0,0.23826525
48460,1,0.648859
48461,1,0.83315635
48462,1,0.924932
48463,0,0.45988747
48464,0,0.2538518
48465,1,0.7310935
48466,1,0.9284923
48467,1,0.7522835
48468,1,0.6764807
48469,1,0.87525356
48470,0,0.28035206
48471,1,0.768263
48472,1,0.5916747
48473,0,0.07500918
48474,0,0.22491479
48475,0,0.07306176
48476,1,0.64930195
48477,0,0.49062067
48478,0,0.14982986
48479,0,0.46950734
48480,0,0.00022046463
48481,0,0.44305864
48482,0,0.43831775
48483,0,0.26156846
48484,1,0.81357616
48485,0,5.0796643e-05
48486,0,0.41962263
48487,1,0.8898179
48488,1,0.90485305
48489,0,0.4389768
48490,0,0.19138227
48491,0,0.27438438
48492,0,0.26194644
48493,1,0.6976536
48494,1,0.67816746
48495,1,0.6707522
48496,0,0.15513533
48497,0,0.27009827
48498,1,0.74964243
48499,0,0.18032049
48500,0,0.16403133
48501,0,0.014752582
48502,0,0.42203856
48503,0,0.28985766
48504,0,0.24368826
48505,1,0.7709831
48506,1,0.6639566
48507,0,0.18448542
48508,0,0.45094824
48509,0,0.2464676
48510,0,0.0006220524
48511,1,0.90588176
48512,0,0.0076063517
48513,0,0.004114132
48514,1,0.84506375
48515,1,0.5841162
48516,0,0.4224441
48517,0,0.06796766
48518,1,0.52000517
48519,0,0.007539723
48520,1,0.86470795
48521,1,0.54677117
48522,0,0.29163152
48523,0,0.24846712
48524,0,0.4307887
48525,0,0.1516486
48526,1,0.51700747
48527,1,0.75224197
48528,1,0.7461209
48529,0,0.07955937
48530,0,0.0055045085
48531,0,0.23058973
48532,0,0.16493545
48533,0,0.34074414
48534,0,0.11153923
48535,0,0.22501539
48536,1,0.8233288
48537,1,0.50306666
48538,0,0.35182396
48539,0,0.34030202
48540,1,0.6964434
48541,1,0.8371596
48542,1,0.89981747
48543,0,0.21243665
48544,0,0.12493944
48545,0,0.29770774
48546,0,0.43359348
48547,0,0.14133823
48548,0,0.34407252
48549,1,0.70792305
48550,1,0.55442226
48551,0,0.28282455
48552,0,0.13108382
48553,0,0.124578275
48554,0,0.23251565
48555,0,0.43282276
48556,0,0.02251493
48557,1,0.83461726
48558,1,0.8145662
48559,0,0.18186118
48560,0,0.20684268
48561,1,0.5054436
48562,0,0.2066709
48563,1,0.7640699
48564,1,0.5909935
48565,0,0.027530743
48566,1,0.6533405
48567,1,0.79497164
48568,0,0.43942705
48569,1,0.84660465
48570,1,0.7750332
48571,0,0.47732842
48572,1,0.68639785
48573,0,0.13766916
48574,1,0.88608414
48575,0,0.05908949
48576,0,9.8924e-05
48577,1,0.8336887
48578,0,0.014105727
48579,0,1.412994e-11
48580,0,0.025555545
48581,1,0.92673504
48582,1,0.8176399
48583,1,0.56757003
48584,1,0.6105238
48585,1,0.75335085
48586,0,0.18070948
48587,0,1.7861778e-06
48588,0,0.12258598
48589,0,0.015746035
48590,0,0.068024196
48591,0,0.4916929
48592,0,0.12552835
48593,0,0.1643634
48594,0,0.002545886
48595,1,0.7345013
48596,0,0.020168481
48597,1,0.83582586
48598,1,0.85874456
48599,0,0.48111364
48600,1,0.687999
48601,1,0.6426865
48602,0,4.415083e-09
48603,1,0.83926225
48604,0,0.1738068
48605,0,0.30690587
48606,0,0.23381007
48607,0,0.025639774
48608,0,0.13068263
48609,1,0.8597984
48610,0,0.017148484
48611,0,0.10472243
48612,0,0.14170112
48613,0,1.9903648e-06
48614,0,0.18098132
48615,1,0.6923754
48616,1,0.923722
48617,0,0.3452891
48618,1,0.8782804
48619,0,0.35976088
48620,0,0.25706118
48621,1,0.86310536
48622,0,0.4317404
48623,1,0.80626
48624,0,0.26740694
48625,0,0.06845991
48626,0,0.39914584
48627,1,0.98469126
48628,0,0.017754136
48629,0,0.33059564
48630,0,0.06903618
48631,1,0.75500715
48632,0,0.26469037
48633,0,0.08231579
48634,0,0.04771015
48635,0,0.3428145
48636,1,0.6730702
48637,0,0.40377396
48638,0,0.1628148
48639,0,0.3215909
48640,0,0.023261668
48641,1,0.79256916
48642,0,3.3004664e-05
48643,1,0.82870793
48644,0,0.35326734
48645,1,0.6544061
48646,0,0.4903461
48647,0,0.33123466
48648,0,0.37543696
48649,0,0.289674
48650,0,0.00066891557
48651,0,0.005812526
